2 10 -5.0 5.0 100
0.0 0.0 0.0
0.0 11.11111111111111 11.11111111111111
0.0 22.22222222222222 22.22222222222222
0.0 33.33333333333333 33.33333333333333
0.0 44.44444444444444 44.44444444444444
0.0 55.55555555555556 55.55555555555556
0.0 66.66666666666666 66.66666666666666
0.0 77.77777777777777 77.77777777777777
0.0 88.88888888888889 88.88888888888889
0.0 100.0 100.0
11.11111111111111 0.0 22.22222222222222
11.11111111111111 11.11111111111111 33.33333333333333
11.11111111111111 22.22222222222222 44.44444444444444
11.11111111111111 33.33333333333333 55.55555555555555
11.11111111111111 44.44444444444444 66.66666666666666
11.11111111111111 55.55555555555556 77.77777777777777
11.11111111111111 66.66666666666666 88.88888888888889
11.11111111111111 77.77777777777777 100.0
11.11111111111111 88.88888888888889 111.11111111111111
11.11111111111111 100.0 122.22222222222223
22.22222222222222 0.0 44.44444444444444
22.22222222222222 11.11111111111111 55.55555555555556
22.22222222222222 22.22222222222222 66.66666666666666
22.22222222222222 33.33333333333333 77.77777777777777
22.22222222222222 44.44444444444444 88.88888888888889
22.22222222222222 55.55555555555556 100.0
22.22222222222222 66.66666666666666 111.1111111111111
22.22222222222222 77.77777777777777 122.22222222222221
22.22222222222222 88.88888888888889 133.33333333333331
22.22222222222222 100.0 144.44444444444446
33.33333333333333 0.0 66.66666666666666
33.33333333333333 11.11111111111111 77.77777777777777
33.33333333333333 22.22222222222222 88.88888888888889
33.33333333333333 33.33333333333333 99.99999999999999
33.33333333333333 44.44444444444444 111.1111111111111
33.33333333333333 55.55555555555556 122.22222222222221
33.33333333333333 66.66666666666666 133.33333333333331
33.33333333333333 77.77777777777777 144.44444444444443
33.33333333333333 88.88888888888889 155.55555555555554
33.33333333333333 100.0 166.66666666666666
44.44444444444444 0.0 88.88888888888889
44.44444444444444 11.11111111111111 100.0
44.44444444444444 22.22222222222222 111.11111111111111
44.44444444444444 33.33333333333333 122.22222222222221
44.44444444444444 44.44444444444444 133.33333333333331
44.44444444444444 55.55555555555556 144.44444444444446
44.44444444444444 66.66666666666666 155.55555555555554
44.44444444444444 77.77777777777777 166.66666666666666
44.44444444444444 88.88888888888889 177.77777777777777
44.44444444444444 100.0 188.88888888888889
55.55555555555556 0.0 111.11111111111111
55.55555555555556 11.11111111111111 122.22222222222223
55.55555555555556 22.22222222222222 133.33333333333334
55.55555555555556 33.33333333333333 144.44444444444446
55.55555555555556 44.44444444444444 155.55555555555554
55.55555555555556 55.55555555555556 166.66666666666669
55.55555555555556 66.66666666666666 177.77777777777777
55.55555555555556 77.77777777777777 188.88888888888889
55.55555555555556 88.88888888888889 200.0
55.55555555555556 100.0 211.11111111111111
66.66666666666666 0.0 133.33333333333331
66.66666666666666 11.11111111111111 144.44444444444443
66.66666666666666 22.22222222222222 155.55555555555554
66.66666666666666 33.33333333333333 166.66666666666663
66.66666666666666 44.44444444444444 177.77777777777777
66.66666666666666 55.55555555555556 188.88888888888886
66.66666666666666 66.66666666666666 199.99999999999997
66.66666666666666 77.77777777777777 211.1111111111111
66.66666666666666 88.88888888888889 222.2222222222222
66.66666666666666 100.0 233.33333333333331
77.77777777777777 0.0 155.55555555555554
77.77777777777777 11.11111111111111 166.66666666666666
77.77777777777777 22.22222222222222 177.77777777777777
77.77777777777777 33.33333333333333 188.88888888888886
77.77777777777777 44.44444444444444 200.0
77.77777777777777 55.55555555555556 211.1111111111111
77.77777777777777 66.66666666666666 222.2222222222222
77.77777777777777 77.77777777777777 233.33333333333331
77.77777777777777 88.88888888888889 244.44444444444443
77.77777777777777 100.0 255.55555555555554
88.88888888888889 0.0 177.77777777777777
88.88888888888889 11.11111111111111 188.88888888888889
88.88888888888889 22.22222222222222 200.0
88.88888888888889 33.33333333333333 211.1111111111111
88.88888888888889 44.44444444444444 222.22222222222223
88.88888888888889 55.55555555555556 233.33333333333331
88.88888888888889 66.66666666666666 244.44444444444443
88.88888888888889 77.77777777777777 255.55555555555554
88.88888888888889 88.88888888888889 266.66666666666663
88.88888888888889 100.0 277.77777777777777
100.0 0.0 200.0
100.0 11.11111111111111 211.11111111111111
100.0 22.22222222222222 222.22222222222223
100.0 33.33333333333333 233.33333333333331
100.0 44.44444444444444 244.44444444444446
100.0 55.55555555555556 255.55555555555554
100.0 66.66666666666666 266.66666666666663
100.0 77.77777777777777 277.77777777777777
100.0 88.88888888888889 288.8888888888889
100.0 100.0 300.0
