1 10 -5.0 5.0 100
-1.0 -27.0
-0.9797979797979798 -26.5624523986936
-0.9595959595959596 -26.138533586038943
-0.9393939393939394 -25.727996215599518
-0.9191919191919192 -25.33059294093883
-0.898989898989899 -24.94607641562034
-0.8787878787878788 -24.574199293207556
-0.8585858585858586 -24.214714227263965
-0.8383838383838383 -23.867373871353056
-0.8181818181818181 -23.531930879038313
-0.797979797979798 -23.208137903883237
-0.7777777777777778 -22.8957475994513
-0.7575757575757576 -22.59451261930601
-0.7373737373737373 -22.304185617010837
-0.7171717171717171 -22.024519246129287
-0.696969696969697 -21.75526616022484
-0.6767676767676767 -21.496179012860985
-0.6565656565656566 -21.247010457601213
-0.6363636363636364 -21.007513148009018
-0.6161616161616161 -20.777439737647878
-0.5959595959595959 -20.556542880081295
-0.5757575757575757 -20.34457522887275
-0.5555555555555556 -20.141289437585737
-0.5353535353535352 -19.946438159783735
-0.5151515151515151 -19.75977404903025
-0.4949494949494949 -19.581049758888753
-0.4747474747474747 -19.41001794292275
-0.4545454545454545 -19.246431254695715
-0.43434343434343425 -19.090042347771146
-0.41414141414141414 -18.940603875712537
-0.3939393939393939 -18.79786849208337
-0.3737373737373737 -18.66158885044713
-0.3535353535353535 -18.531517604367316
-0.33333333333333326 -18.407407407407405
-0.31313131313131304 -18.289010913130898
-0.2929292929292928 -18.176080775101283
-0.2727272727272727 -18.06836964688204
-0.2525252525252525 -17.965630182036673
-0.23232323232323226 -17.867615034128654
-0.21212121212121204 -17.774076856721486
-0.19191919191919182 -17.684768303378647
-0.1717171717171716 -17.59944202766364
-0.1515151515151515 -17.51785068313994
-0.13131313131313127 -17.439746923371047
-0.11111111111111105 -17.364883401920437
-0.09090909090909083 -17.293012772351616
-0.07070707070707061 -17.22388768822806
-0.050505050505050386 -17.157260803113267
-0.030303030303030276 -17.09288477057072
-0.010101010101010055 -17.030512244163912
0.010101010101010166 -16.969895877456327
0.030303030303030498 -16.910788324011463
0.05050505050505061 -16.852942237392803
0.07070707070707072 -16.79611027116384
0.09090909090909105 -16.740045078888052
0.11111111111111116 -16.684499314128942
0.1313131313131315 -16.629225630449994
0.1515151515151516 -16.5739766814147
0.1717171717171717 -16.518505120586543
0.19191919191919204 -16.46256360152901
0.21212121212121215 -16.405904777805603
0.2323232323232325 -16.348281302979803
0.2525252525252526 -16.289445830615097
0.27272727272727293 -16.22915101427498
0.29292929292929304 -16.167149507522936
0.31313131313131315 -16.10319396392246
0.3333333333333335 -16.037037037037035
0.3535353535353536 -15.968431380430154
0.3737373737373739 -15.89712964766531
0.39393939393939403 -15.822884492305977
0.41414141414141437 -15.745448567915663
0.4343434343434345 -15.664574528057846
0.4545454545454546 -15.58001502629602
0.4747474747474749 -15.491522716193668
0.49494949494949503 -15.398850251314284
0.5151515151515154 -15.301750285221358
0.5353535353535355 -15.199975471478378
0.5555555555555556 -15.093278463648835
0.5757575757575759 -14.981411915296212
0.595959595959596 -14.864128479984004
0.6161616161616164 -14.741180811275697
0.6363636363636365 -14.612321562734785
0.6565656565656568 -14.477303387924753
0.6767676767676769 -14.335878940409089
0.696969696969697 -14.18780087375129
0.7171717171717173 -14.03282184151483
0.7373737373737375 -13.870694497263212
0.7575757575757578 -13.701171494559922
0.7777777777777779 -13.524005486968449
0.7979797979797982 -13.33894912805228
0.8181818181818183 -13.145755071374904
0.8383838383838385 -12.944175970499813
0.8585858585858588 -12.733964478990494
0.8787878787878789 -12.51487325041044
0.8989898989898992 -12.286654938323133
0.9191919191919193 -12.04906219629207
0.9393939393939394 -11.801847677880733
0.9595959595959598 -11.544764036652616
0.9797979797979799 -11.277563926171212
1.0 -11.0
